# col1   col2      col3     col4      col5     col6      col7     col8      col9     col10     col11    col12     col13    col14     col15    col16     col17    col18     col19    col20     col21    col22     col23    col24     col25    col26   col27   col28   col29   col30   col31   col32   col33   col34   col35   col36   col37    col38     col39    col40     col41    col42     col43    col44     col45    col46     col47    col48     col49    col50     col51    col52     col53    col54     col55    col56     col57    col58     col59    col60     col61    col62   col63   col64   col65   col66     col67    col68      col69    col70              col71                 col72              col73                 col74              col75                 col76              col77                 col78   col79   col80   col81   col82   col83   col84   col85   col86   col87   col88   col89   col90   col91   col92   col93   col94   col95   col96              col97      col98              col99      col164   col161    col162      col163     col100           
  571    21.6027   0.0127   21.1678   0.0121   21.2245   0.0104   21.4277   0.0127   21.1246   0.01     -99.9     -99.9    20.684    0.0087   20.7699   0.0099   20.2908   0.0109   20.3107   0.0808   20.1697   0.0113   20.8098   0.0246   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0342   21.5359   0.0126   21.4533   0.0123   21.2721   0.0105   21.3722   0.0118   21.3092   0.0106   21.2518   0.0112   21.1259   0.0098   20.8607   0.0091   21.0354   0.0098   20.9758   0.0093   20.986    0.0094   20.7292   0.0085   -99.9   -99.9   -99.9   -99.9   21.0831   0.0122   -99.8315   0.0099   19.9799079817442   0.00373142785309762   19.8218467842963   0.0053330800112534    19.4451645153824   0.0135417720394323    18.853495145077    0.0204092482741148    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   24.0511611491173   0.07512    22.1906053955173   0.019065   0.704    1500117   149.79617   2.564104   422484121489375  
  572    22.8263   0.0233   22.6528   0.0249   22.8537   0.0234   22.9738   0.0274   22.8126   0.0235   22.4612   0.0198   22.3361   0.024    22.8244   0.0432   21.7979   0.0369   21.7952   0.3185   21.6984   0.0387   22.4582   0.1172   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0872   23.1659   0.0321   22.9384   0.0285   22.7577   0.0258   22.9264   0.0283   22.9581   0.0284   22.9352   0.03     22.7964   0.0278   22.5008   0.0223   22.3317   0.0195   22.4992   0.025    22.6448   0.0286   22.472    0.0219   -99.9   -99.9   -99.9   -99.9   22.1734   0.0263   -99.8315   0.0254   -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.3459696804703   0.092656   1.541    1500696   149.79628   2.559427   281488935096319  
  574    21.9121   0.016    21.4511   0.015    21.7377   0.0145   21.7715   0.0175   21.8357   0.0151   -99.9     -99.9    21.3644   0.0142   21.7868   0.0212   21.0708   0.0194   21.104    0.1816   20.721    0.0187   21.6062   0.0561   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0686   21.9606   0.0159   21.6291   0.0137   21.2114   0.0103   21.644    0.0136   21.8208   0.014    21.7887   0.0149   21.7721   0.0143   21.5448   0.0131   21.7388   0.0141   21.6189   0.0133   21.6396   0.0136   21.5571   0.013    -99.9   -99.9   -99.9   -99.9   21.7119   0.0196   -99.8315   0.0173   20.7030284050999   0.00623089908160505   20.5141643114347   0.00895794362205184   20.4700811757543   0.0337238919554801    19.8206864088995   0.0468533351688349    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.082    1732662   149.80799   2.64572    281746633134047  
  581    21.0935   0.0108   20.8321   0.0112   20.8474   0.0094   21.0191   0.0096   20.9491   0.0099   -99.9     -99.9    20.5515   0.0088   20.8246   0.0096   20.568    0.0134   20.6645   0.111    20.3912   0.012    20.6654   0.0214   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.03     20.4914   0.0075   21.1997   0.0107   21.2264   0.0106   20.9676   0.0095   21.034    0.0096   21.0528   0.0099   20.9461   0.0093   20.5887   0.0078   20.7045   0.0082   20.7273   0.0085   20.5305   0.0077   20.6798   0.0082   -99.9   -99.9   -99.9   -99.9   20.7629   0.0098   -99.8315   0.0087   20.1530311883779   0.00441016632315886   19.8497365064392   0.00535503974658737   19.6158184576698   0.0165888081586251    19.1542709419416   0.0248473259887146    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   24.7149731139183   0.079342   22.3945262397183   0.027487   1.708    1213978   150.35358   2.342195   422484121489375  
  587    22.7168   0.0198   22.387    0.0197   22.4507   0.0172   22.611    0.0194   22.6544   0.0189   22.4012   0.0166   22.2156   0.0192   22.4238   0.0287   21.9571   0.0412   21.6536   0.3686   21.6436   0.0342   22.425    0.0756   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0816   22.8698   0.0257   22.2188   0.0185   22.3372   0.0205   22.6795   0.0252   22.6439   0.0245   22.522    0.0218   22.6303   0.0258   22.5285   0.0225   22.5042   0.0212   22.3027   0.024    22.452    0.0248   22.2694   0.0201   -99.9   -99.9   -99.9   -99.9   22.51     0.0325   -99.8315   0.022    21.7147407003583   0.0148476000839992    21.4233722539286   0.018901940566521     20.6626164031899   0.0443314340271715    20.5744639373236   0.0910062807046248    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.04     1187382   150.40666   2.365496   281746633134079  
  589    24.1075   0.0402   24.3277   0.0518   24.5231   0.0538   24.5571   0.0579   24.1354   0.0411   23.7827   0.037    23.7125   0.0621   22.5674   0.0315   21.6663   0.0328   21.7975   0.42     21.569    0.0328   23.7538   0.2455   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.3072   24.5673   0.0836   24.6287   0.1004   24.1722   0.0353   24.6203   0.101    24.5431   0.0449   24.1264   0.0669   24.1991   0.0391   23.5731   0.0472   23.2194   0.0343   24.1535   0.0434   23.8511   0.0376   23.8495   0.0636   -99.9   -99.9   -99.9   -99.9   23.1912   0.0636   -99.8315   0.0592   20.8382490311255   0.00756419780933584   20.5645197163424   0.00948225464592794   20.4159137625153   0.0385808331775062    20.5735067731047   0.0911155250206977    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.514    1184543   150.42195   2.385539   281746633134079  
  597    22.2188   0.0159   21.8861   0.0159   21.7938   0.0128   22.1447   0.0168   21.7654   0.0127   -99.9     -99.9    21.3655   0.012    21.2664   0.0116   20.5107   0.0122   20.8758   0.1567   20.5578   0.013    21.6058   0.0344   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0445   22.0015   0.0162   22.2361   0.0191   22.0862   0.015    22.1273   0.0179   22.0039   0.0142   21.8548   0.0151   21.6007   0.0114   21.333    0.0116   21.5532   0.0127   21.5802   0.0119   21.5636   0.0115   21.506    0.0129   -99.9   -99.9   -99.9   -99.9   21.5804   0.0173   -99.8315   0.0133   19.9253627646097   0.00393098069669517   19.4973700396812   0.00417840205674379   19.0734993940999   0.0110435568993654    18.6881069483592   0.0164706265507678    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   22.9755717776893   0.036113   22.2938426008893   0.021216   1.271    950516    150.52618   2.244959   422484121489375  
  603    22.2851   0.0202   22.271    0.0235   22.4147   0.0217   22.3516   0.0192   22.4804   0.0222   22.0848   0.0185   21.93     0.0228   22.2999   0.022    21.8542   0.0381   21.6474   0.3308   21.4276   0.0263   22.1246   0.1098   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0777   22.4617   0.0203   21.9282   0.0157   22.2929   0.0259   22.3637   0.0203   22.7357   0.0334   22.1564   0.0176   22.4097   0.029    22.3886   0.0205   22.1613   0.0174   22.1534   0.0289   22.1724   0.0295   21.9566   0.0162   -99.9   -99.9   -99.9   -99.9   22.3026   0.0288   -99.8315   0.0184   -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.8058822232003   0.169535   2.027    929687    150.58113   2.221063   422226423451647  
  604    23.5231   0.0321   22.6324   0.0243   22.1681   0.0166   22.8512   0.0223   21.7745   0.0137   -99.9     -99.9    20.9887   0.0106   20.8138   0.0091   20.1264   0.0091   20.1359   0.0789   19.916    0.0079   21.3486   0.041    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0442   23.2006   0.0308   22.9185   0.0276   22.6764   0.022    22.8138   0.0281   22.4477   0.0195   22.1848   0.0179   21.8176   0.0142   21.3607   0.0117   21.53     0.0125   21.4128   0.0119   21.3985   0.0118   21.2618   0.0112   -99.9   -99.9   -99.9   -99.9   21.5816   0.0167   -99.8315   0.0123   -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9              -99.9                 -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.343    920262    150.58185   2.287704   422226423451615  
  607    21.0587   0.0090   20.6999   0.0090   20.5488   0.0071   20.9742   0.0080   20.4986   0.0070   -99.9     -99.9    20.343    0.0067   20.5277   0.0082   19.7702   0.0072   19.6606   0.075    19.8872   0.0079   20.3489   0.0147   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0245   20.9556   0.0094   21.0389   0.0099   21.0629   0.01     20.8978   0.0093   20.8916   0.0092   20.5942   0.0079   20.4797   0.0074   20.2535   0.0068   20.4102   0.0072   20.4272   0.0073   20.4594   0.0074   20.3392   0.0070   -99.9   -99.9   -99.9   -99.9   20.508    0.0086   -99.8315   0.0068   19.3145564624401   0.00254493930578729   18.9192238672204   0.00275606073943893   18.5688259410571   0.00734862032972077   18.0940897968503   0.00980144856090779   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   21.9811513925593   0.026      21.2505974937593   0.011127   1.294    1169844   150.60969   2.323107   422484121489375  
  608    21.0947   0.0096   20.7731   0.0096   20.6662   0.0077   20.9436   0.0079   20.8743   0.0086   -99.9     -99.9    20.4844   0.0075   20.8526   0.0127   20.53     0.0141   20.4402   0.1231   20.3726   0.0153   20.5233   0.0188   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0254   20.9145   0.0092   21.1185   0.0103   20.8907   0.0086   21.0232   0.0098   20.6211   0.0075   20.9036   0.0092   20.8059   0.0082   20.4612   0.0074   20.6733   0.0082   20.7261   0.0080   20.4857   0.0071   20.546    0.0078   -99.9   -99.9   -99.9   -99.9   20.683    0.0091   -99.8315   0.0072   19.7713477516141   0.00308841680882069   19.2569151160669   0.00309369283684924   18.6376097546903   0.00732217555087531   18.1932913837254   0.00995486640378841   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.4107154129203   0.11951    1.795    1702380   149.92535   2.684238   281746633134047  
  617    25.6907   0.0944   24.7441   0.0611   24.7924   0.0579   25.0145   0.0669   24.8365   0.0576   24.6672   0.0611   24.1329   0.0778   23.8281   0.0875   22.6553   0.0804   21.7945   0.4436   22.2415   0.0666   -99.9     -99.9    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.5172   23.8911   0.048    25.2654   0.1424   24.8969   0.1041   25.241    0.1592   25.0254   0.1095   24.9008   0.1152   25.0038   0.127    24.2271   0.0829   24.7316   0.0995   24.639    0.1198   24.5806   0.1114   24.2886   0.0831   -99.9   -99.9   -99.9   -99.9   24.7795   0.2253   -99.8315   0.0736   21.3897829730339   0.0115100107102275    20.7973879045572   0.0113212612051173    20.01320335163     0.0249140647729262    19.3004387561072   0.0296510548658134    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      25.0               -1.0       2.51     1704714   150.00657   2.669571   281746633132031  
  621    22.0614   0.0156   21.8661   0.0171   21.7705   0.0138   22.0297   0.0159   21.95     0.015    -99.9     -99.9    21.5306   0.0159   21.2136   0.0117   20.689    0.015    20.4098   0.1038   20.3618   0.0135   21.661    0.0414   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0515   22.4119   0.0198   21.7347   0.014    21.9076   0.0141   22.0122   0.0168   21.9759   0.0145   21.9743   0.0164   21.8911   0.0142   21.5409   0.013    21.7541   0.0141   21.7185   0.0134   21.7956   0.014    21.3199   0.0119   -99.9   -99.9   -99.9   -99.9   21.7829   0.0193   -99.8315   0.0126   19.9113889907659   0.00390306827339362   19.7537078856855   0.00495567101736466   19.6117067545563   0.0165162107594667    19.6671890575997   0.0412415649941694    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.1698037962923   0.079375   1.935    1703046   150.03062   2.678792   281746633134047  
  624    23.0323   0.0262   23.1949   0.0331   23.1829   0.0284   23.3711   0.0311   22.7013   0.0221   22.7579   0.0235   22.4986   0.0285   22.21     0.0218   21.3249   0.0251   21.6127   0.3108   21.441    0.0325   22.6741   0.0992   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1526   23.5198   0.0377   23.0104   0.0284   23.3893   0.0359   23.5413   0.0426   23.2779   0.0325   23.156    0.0321   22.8522   0.0272   22.1022   0.0177   22.7299   0.0244   22.825    0.0293   22.4593   0.023    22.6692   0.0256   -99.9   -99.9   -99.9   -99.9   22.8674   0.0443   -99.8315   0.0281   21.0257485181595   0.00897860757971632   20.7271098521617   0.0107595930369129    20.6332761972887   0.0439900072121183    20.4897369950917   0.0880923259958889    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.436    1699726   150.04521   2.688559   281746633134079  
  629    20.115    0.0072   20.1109   0.0084   20.0999   0.0070   20.1526   0.0069   20.3614   0.0081   -99.9     -99.9    19.9013   0.0067   20.2196   0.0074   20.123    0.0101   20.0779   0.0861   20.0093   0.0093   19.9803   0.0163   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0221   20.1556   0.0065   20.1629   0.0065   20.1454   0.0067   20.2173   0.0067   20.1125   0.0065   20.4014   0.0074   20.2551   0.0070   19.9537   0.0058   20.0813   0.0062   20.057    0.0065   20.077    0.0065   20.0023   0.0060   -99.9   -99.9   -99.9   -99.9   20.156    0.0076   -99.8315   0.0063   19.5451327419906   0.00292998243862201   19.1025751896159   0.00294878443263717   18.5779709177527   0.00702682049032005   18.1966902214749   0.0106764666785616    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   22.6452408469723   0.03535    21.4845071803723   0.01105    1.834    1425768   150.33441   2.561499   422484121489375  
  636    21.1634   0.0096   20.7516   0.0092   20.8166   0.0080   21.0015   0.0095   20.9474   0.0085   -99.9     -99.9    20.5571   0.0074   20.9049   0.0101   20.6602   0.0143   20.6309   0.1388   20.2228   0.0104   20.7432   0.0175   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0274   21.0944   0.0101   20.7771   0.0088   20.828    0.0081   21.0101   0.0098   20.9832   0.0087   20.8148   0.0089   21.0403   0.0090   20.806    0.0088   20.8596   0.0090   20.8322   0.0082   20.7732   0.0081   20.657    0.0082   -99.9   -99.9   -99.9   -99.9   20.8563   0.0106   -99.8315   0.0088   19.9583596960799   0.00398287978925442   19.5595878520771   0.00436424704659256   18.9812306024754   0.0112991330753414    18.6532606987091   0.0163699516537439    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.9837665415433   0.156694   2.032    1180565   150.43815   2.415804   281746633134047  
  640    21.6492   0.0115   20.7894   0.0090   21.0393   0.0085   21.3874   0.0113   20.8115   0.0076   -99.9     -99.9    20.2583   0.0061   20.0296   0.0061   19.4775   0.0062   19.2426   0.0409   19.2188   0.0053   20.4072   0.0119   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0223   21.7694   0.0142   21.0771   0.0101   21.4841   0.0129   21.4849   0.0125   21.4689   0.0127   21.4623   0.0122   20.9489   0.0099   20.5003   0.0076   20.6045   0.0079   20.4472   0.0078   20.3782   0.0077   20.244    0.0067   -99.9   -99.9   -99.9   -99.9   20.5929   0.0089   -99.8315   0.0066   18.7776162183361   0.00194547659816894   18.5758013204188   0.00228042173082883   18.1889939222911   0.00507626693458639   17.9242629701026   0.00862148567498101   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   22.0755767996323   0.034219   21.1597401370323   0.017254   0.667    1180646   150.47203   2.410231   422484121489375  
  642    21.3958   0.0147   21.2054   0.0156   21.2181   0.0132   21.3259   0.0133   21.0048   0.012    21.0662   0.0121   20.9355   0.0134   21.1088   0.0109   20.444    0.0121   20.2077   0.0929   20.1861   0.0097   21.0633   0.041    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0545   21.2364   0.0108   21.1385   0.0106   21.4953   0.0166   21.2884   0.0113   21.4914   0.0165   21.2198   0.0108   21.0025   0.013    20.8082   0.0088   21.1038   0.0101   21.0479   0.0139   21.0459   0.0144   21.1357   0.0105   -99.9   -99.9   -99.9   -99.9   21.1186   0.0123   -99.8315   0.0123   19.5174557352698   0.00304077121755807   19.2666120707608   0.00384519577197537   19.1479753132002   0.0110385639961059    18.9636940363509   0.0237297848567288    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   24.1995401981843   0.106962   22.9524959243843   0.040159   1.371    1181006   150.49564   2.412566   422484121489407  
